,filename,num_ratings,num_bboxes,num_objects,ratings,bounding_boxes
217,IMG_2298.jpeg,21,21,21,"[['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 87, 'y': 122, 'x_offset': 145, 'y_offset': 188}, {'x': 304, 'y': 74, 'x_offset': 129, 'y_offset': 201}, {'x': 507, 'y': 68, 'x_offset': 134, 'y_offset': 196}, {'x': 700, 'y': 82, 'x_offset': 131, 'y_offset': 196}, {'x': 928, 'y': 90, 'x_offset': 142, 'y_offset': 193}, {'x': 1344, 'y': 36, 'x_offset': 139, 'y_offset': 193}, {'x': 1547, 'y': 33, 'x_offset': 139, 'y_offset': 204}, {'x': 1737, 'y': 41, 'x_offset': 137, 'y_offset': 182}, {'x': 1920, 'y': 47, 'x_offset': 155, 'y_offset': 196}, {'x': 2110, 'y': 60, 'x_offset': 153, 'y_offset': 188}, {'x': 127, 'y': 427, 'x_offset': 142, 'y_offset': 185}, {'x': 339, 'y': 398, 'x_offset': 134, 'y_offset': 198}, {'x': 518, 'y': 395, 'x_offset': 139, 'y_offset': 196}, {'x': 703, 'y': 398, 'x_offset': 145, 'y_offset': 198}, {'x': 899, 'y': 392, 'x_offset': 142, 'y_offset': 185}, {'x': 1344, 'y': 355, 'x_offset': 142, 'y_offset': 196}, {'x': 1544, 'y': 333, 'x_offset': 142, 'y_offset': 190}, {'x': 1724, 'y': 333, 'x_offset': 137, 'y_offset': 188}, {'x': 1922, 'y': 320, 'x_offset': 139, 'y_offset': 220}, {'x': 869, 'y': 701, 'x_offset': 153, 'y_offset': 201}, {'x': 2134, 'y': 341, 'x_offset': 139, 'y_offset': 182}]"
285,IMG_2299.jpeg,21,21,21,"[['1', '2', '1', '1', '1', '1', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 76, 'y': 68, 'x_offset': 113, 'y_offset': 148}, {'x': 244, 'y': 41, 'x_offset': 90, 'y_offset': 150}, {'x': 525, 'y': 59, 'x_offset': 113, 'y_offset': 150}, {'x': 396, 'y': 45, 'x_offset': 99, 'y_offset': 145}, {'x': 703, 'y': 66, 'x_offset': 106, 'y_offset': 141}, {'x': 1009, 'y': 34, 'x_offset': 111, 'y_offset': 148}, {'x': 1166, 'y': 36, 'x_offset': 101, 'y_offset': 154}, {'x': 1313, 'y': 43, 'x_offset': 101, 'y_offset': 150}, {'x': 1449, 'y': 52, 'x_offset': 113, 'y_offset': 150}, {'x': 1594, 'y': 66, 'x_offset': 108, 'y_offset': 145}, {'x': 99, 'y': 296, 'x_offset': 118, 'y_offset': 148}, {'x': 262, 'y': 283, 'x_offset': 99, 'y_offset': 157}, {'x': 387, 'y': 294, 'x_offset': 108, 'y_offset': 138}, {'x': 534, 'y': 294, 'x_offset': 104, 'y_offset': 141}, {'x': 682, 'y': 290, 'x_offset': 101, 'y_offset': 141}, {'x': 1009, 'y': 273, 'x_offset': 108, 'y_offset': 143}, {'x': 1161, 'y': 264, 'x_offset': 104, 'y_offset': 143}, {'x': 1293, 'y': 267, 'x_offset': 104, 'y_offset': 135}, {'x': 1443, 'y': 262, 'x_offset': 111, 'y_offset': 159}, {'x': 1606, 'y': 276, 'x_offset': 100, 'y_offset': 140}, {'x': 651, 'y': 520, 'x_offset': 114, 'y_offset': 152}]"
244,IMG_2300.jpeg,21,21,21,"[['1', '2', '1', '1', '1', '1', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 64, 'y': 190, 'x_offset': 113, 'y_offset': 143}, {'x': 231, 'y': 153, 'x_offset': 100, 'y_offset': 150}, {'x': 378, 'y': 142, 'x_offset': 102, 'y_offset': 150}, {'x': 520, 'y': 151, 'x_offset': 104, 'y_offset': 152}, {'x': 689, 'y': 142, 'x_offset': 109, 'y_offset': 152}, {'x': 991, 'y': 101, 'x_offset': 106, 'y_offset': 143}, {'x': 1145, 'y': 97, 'x_offset': 106, 'y_offset': 148}, {'x': 1288, 'y': 95, 'x_offset': 106, 'y_offset': 143}, {'x': 1427, 'y': 95, 'x_offset': 111, 'y_offset': 145}, {'x': 1573, 'y': 97, 'x_offset': 106, 'y_offset': 145}, {'x': 103, 'y': 416, 'x_offset': 109, 'y_offset': 145}, {'x': 261, 'y': 394, 'x_offset': 100, 'y_offset': 145}, {'x': 389, 'y': 390, 'x_offset': 109, 'y_offset': 148}, {'x': 533, 'y': 384, 'x_offset': 104, 'y_offset': 150}, {'x': 669, 'y': 375, 'x_offset': 109, 'y_offset': 137}, {'x': 1000, 'y': 344, 'x_offset': 111, 'y_offset': 139}, {'x': 1149, 'y': 318, 'x_offset': 109, 'y_offset': 145}, {'x': 1284, 'y': 308, 'x_offset': 106, 'y_offset': 148}, {'x': 1432, 'y': 299, 'x_offset': 111, 'y_offset': 167}, {'x': 1588, 'y': 310, 'x_offset': 111, 'y_offset': 137}, {'x': 654, 'y': 609, 'x_offset': 124, 'y_offset': 148}]"
282,IMG_2301.jpeg,21,21,21,"[['1', '2', '1', '1', '1', '1', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 22, 'y': 262, 'x_offset': 270, 'y_offset': 352}, {'x': 421, 'y': 186, 'x_offset': 252, 'y_offset': 364}, {'x': 791, 'y': 192, 'x_offset': 223, 'y_offset': 358}, {'x': 1108, 'y': 215, 'x_offset': 276, 'y_offset': 358}, {'x': 1543, 'y': 221, 'x_offset': 247, 'y_offset': 370}, {'x': 2265, 'y': 145, 'x_offset': 247, 'y_offset': 370}, {'x': 2640, 'y': 150, 'x_offset': 247, 'y_offset': 352}, {'x': 2981, 'y': 156, 'x_offset': 258, 'y_offset': 335}, {'x': 3315, 'y': 168, 'x_offset': 252, 'y_offset': 364}, {'x': 3638, 'y': 192, 'x_offset': 270, 'y_offset': 352}, {'x': 104, 'y': 808, 'x_offset': 270, 'y_offset': 364}, {'x': 486, 'y': 761, 'x_offset': 241, 'y_offset': 370}, {'x': 803, 'y': 784, 'x_offset': 252, 'y_offset': 352}, {'x': 1132, 'y': 779, 'x_offset': 247, 'y_offset': 340}, {'x': 1490, 'y': 767, 'x_offset': 241, 'y_offset': 352}, {'x': 2241, 'y': 708, 'x_offset': 276, 'y_offset': 352}, {'x': 2617, 'y': 667, 'x_offset': 258, 'y_offset': 346}, {'x': 2951, 'y': 685, 'x_offset': 247, 'y_offset': 329}, {'x': 3304, 'y': 667, 'x_offset': 270, 'y_offset': 370}, {'x': 3679, 'y': 685, 'x_offset': 235, 'y_offset': 340}, {'x': 1419, 'y': 1313, 'x_offset': 282, 'y_offset': 352}]"
158,IMG_2302.jpeg,21,21,21,"[['1', '2', '1', '1', '1', '1', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 79, 'y': 239, 'x_offset': 250, 'y_offset': 333}, {'x': 469, 'y': 175, 'x_offset': 204, 'y_offset': 333}, {'x': 806, 'y': 175, 'x_offset': 216, 'y_offset': 329}, {'x': 1124, 'y': 205, 'x_offset': 242, 'y_offset': 329}, {'x': 1525, 'y': 194, 'x_offset': 231, 'y_offset': 337}, {'x': 2206, 'y': 129, 'x_offset': 257, 'y_offset': 329}, {'x': 2581, 'y': 125, 'x_offset': 231, 'y_offset': 344}, {'x': 2914, 'y': 144, 'x_offset': 235, 'y_offset': 310}, {'x': 3224, 'y': 144, 'x_offset': 250, 'y_offset': 337}, {'x': 3561, 'y': 171, 'x_offset': 238, 'y_offset': 329}, {'x': 155, 'y': 757, 'x_offset': 238, 'y_offset': 329}, {'x': 511, 'y': 720, 'x_offset': 242, 'y_offset': 344}, {'x': 821, 'y': 716, 'x_offset': 231, 'y_offset': 344}, {'x': 1135, 'y': 727, 'x_offset': 257, 'y_offset': 329}, {'x': 1468, 'y': 723, 'x_offset': 250, 'y_offset': 314}, {'x': 2244, 'y': 674, 'x_offset': 223, 'y_offset': 322}, {'x': 2566, 'y': 633, 'x_offset': 254, 'y_offset': 322}, {'x': 2876, 'y': 633, 'x_offset': 250, 'y_offset': 322}, {'x': 3221, 'y': 629, 'x_offset': 246, 'y_offset': 352}, {'x': 3584, 'y': 640, 'x_offset': 235, 'y_offset': 333}, {'x': 1419, 'y': 1238, 'x_offset': 261, 'y_offset': 337}]"
350,IMG_2303.jpeg,15,15,15,"[['1', '2', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 105, 'y': 196, 'x_offset': 242, 'y_offset': 324}, {'x': 494, 'y': 116, 'x_offset': 216, 'y_offset': 344}, {'x': 844, 'y': 111, 'x_offset': 227, 'y_offset': 338}, {'x': 1182, 'y': 131, 'x_offset': 225, 'y_offset': 350}, {'x': 1586, 'y': 133, 'x_offset': 242, 'y_offset': 338}, {'x': 2319, 'y': 48, 'x_offset': 227, 'y_offset': 327}, {'x': 2666, 'y': 31, 'x_offset': 244, 'y_offset': 358}, {'x': 196, 'y': 725, 'x_offset': 233, 'y_offset': 350}, {'x': 563, 'y': 676, 'x_offset': 219, 'y_offset': 367}, {'x': 878, 'y': 690, 'x_offset': 227, 'y_offset': 327}, {'x': 1205, 'y': 676, 'x_offset': 225, 'y_offset': 338}, {'x': 1555, 'y': 659, 'x_offset': 210, 'y_offset': 327}, {'x': 2333, 'y': 605, 'x_offset': 230, 'y_offset': 321}, {'x': 2671, 'y': 560, 'x_offset': 239, 'y_offset': 330}, {'x': 1503, 'y': 1196, 'x_offset': 239, 'y_offset': 352}]"
269,IMG_2304.jpeg,15,15,15,"[['1', '1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 12, 'y': 104, 'x_offset': 225, 'y_offset': 350}, {'x': 318, 'y': 123, 'x_offset': 244, 'y_offset': 362}, {'x': 712, 'y': 123, 'x_offset': 256, 'y_offset': 362}, {'x': 1406, 'y': 48, 'x_offset': 256, 'y_offset': 344}, {'x': 1762, 'y': 35, 'x_offset': 244, 'y_offset': 350}, {'x': 2099, 'y': 48, 'x_offset': 237, 'y_offset': 331}, {'x': 2406, 'y': 66, 'x_offset': 262, 'y_offset': 331}, {'x': 18, 'y': 679, 'x_offset': 250, 'y_offset': 337}, {'x': 331, 'y': 673, 'x_offset': 262, 'y_offset': 331}, {'x': 668, 'y': 660, 'x_offset': 250, 'y_offset': 319}, {'x': 1443, 'y': 591, 'x_offset': 231, 'y_offset': 344}, {'x': 1762, 'y': 554, 'x_offset': 256, 'y_offset': 325}, {'x': 2081, 'y': 548, 'x_offset': 244, 'y_offset': 331}, {'x': 2418, 'y': 535, 'x_offset': 250, 'y_offset': 369}, {'x': 624, 'y': 1173, 'x_offset': 256, 'y_offset': 350}]"
211,IMG_2305.jpeg,13,13,13,"[['1', '1', '1', '1', '2', '1'], ['1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 49, 'y': 82, 'x_offset': 227, 'y_offset': 337}, {'x': 456, 'y': 90, 'x_offset': 236, 'y_offset': 345}, {'x': 1169, 'y': 23, 'x_offset': 242, 'y_offset': 334}, {'x': 1529, 'y': 23, 'x_offset': 236, 'y_offset': 348}, {'x': 1863, 'y': 42, 'x_offset': 239, 'y_offset': 323}, {'x': 2189, 'y': 56, 'x_offset': 247, 'y_offset': 329}, {'x': 52, 'y': 624, 'x_offset': 233, 'y_offset': 334}, {'x': 397, 'y': 615, 'x_offset': 230, 'y_offset': 323}, {'x': 1175, 'y': 584, 'x_offset': 233, 'y_offset': 323}, {'x': 1504, 'y': 545, 'x_offset': 256, 'y_offset': 329}, {'x': 1832, 'y': 553, 'x_offset': 239, 'y_offset': 315}, {'x': 2180, 'y': 548, 'x_offset': 230, 'y_offset': 368}, {'x': 335, 'y': 1163, 'x_offset': 256, 'y_offset': 326}]"
166,IMG_2319.jpeg,17,17,17,"[['1', '1', '1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 36, 'y': 61, 'x_offset': 207, 'y_offset': 321}, {'x': 308, 'y': 41, 'x_offset': 198, 'y_offset': 333}, {'x': 542, 'y': 44, 'x_offset': 202, 'y_offset': 340}, {'x': 1051, 'y': 46, 'x_offset': 195, 'y_offset': 299}, {'x': 1342, 'y': 29, 'x_offset': 212, 'y_offset': 333}, {'x': 1632, 'y': 49, 'x_offset': 195, 'y_offset': 325}, {'x': 1914, 'y': 37, 'x_offset': 210, 'y_offset': 340}, {'x': 2195, 'y': 39, 'x_offset': 205, 'y_offset': 340}, {'x': -5, 'y': 552, 'x_offset': 214, 'y_offset': 333}, {'x': 267, 'y': 552, 'x_offset': 207, 'y_offset': 325}, {'x': 516, 'y': 523, 'x_offset': 217, 'y_offset': 308}, {'x': 1065, 'y': 487, 'x_offset': 200, 'y_offset': 294}, {'x': 1323, 'y': 502, 'x_offset': 190, 'y_offset': 294}, {'x': 1629, 'y': 499, 'x_offset': 188, 'y_offset': 306}, {'x': 1926, 'y': 545, 'x_offset': 195, 'y_offset': 304}, {'x': 441, 'y': 976, 'x_offset': 217, 'y_offset': 294}, {'x': 2212, 'y': 550, 'x_offset': 239, 'y_offset': 366}]"
331,IMG_2320.jpeg,11,11,11,"[['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 25, 'y': 146, 'x_offset': 220, 'y_offset': 334}, {'x': 299, 'y': 150, 'x_offset': 220, 'y_offset': 318}, {'x': 608, 'y': 105, 'x_offset': 217, 'y_offset': 334}, {'x': 882, 'y': 105, 'x_offset': 217, 'y_offset': 315}, {'x': 1143, 'y': 70, 'x_offset': 213, 'y_offset': 315}, {'x': 1698, 'y': 25, 'x_offset': 204, 'y_offset': 312}, {'x': 1959, 'y': 54, 'x_offset': 194, 'y_offset': 315}, {'x': 2261, 'y': 54, 'x_offset': 204, 'y_offset': 312}, {'x': 2567, 'y': 89, 'x_offset': 204, 'y_offset': 334}, {'x': 2863, 'y': 118, 'x_offset': 252, 'y_offset': 369}, {'x': 1070, 'y': 522, 'x_offset': 207, 'y_offset': 306}]"
95,IMG_2321.jpeg,8,8,8,"[['1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 22, 'y': 82, 'x_offset': 213, 'y_offset': 319}, {'x': 277, 'y': 31, 'x_offset': 219, 'y_offset': 341}, {'x': 830, 'y': 5, 'x_offset': 224, 'y_offset': 314}, {'x': 1096, 'y': 9, 'x_offset': 213, 'y_offset': 321}, {'x': 1413, 'y': 25, 'x_offset': 197, 'y_offset': 319}, {'x': 1712, 'y': 69, 'x_offset': 208, 'y_offset': 326}, {'x': 2015, 'y': 78, 'x_offset': 252, 'y_offset': 390}, {'x': 197, 'y': 503, 'x_offset': 215, 'y_offset': 303}]"
145,IMG_2322.jpeg,6,6,6,"[['1', '1', '1', '1', '1'], ['1']]","[{'x': 22, 'y': 125, 'x_offset': 250, 'y_offset': 362}, {'x': 344, 'y': 115, 'x_offset': 233, 'y_offset': 355}, {'x': 637, 'y': 64, 'x_offset': 230, 'y_offset': 372}, {'x': 1260, 'y': 14, 'x_offset': 236, 'y_offset': 362}, {'x': 1554, 'y': 33, 'x_offset': 223, 'y_offset': 360}, {'x': 553, 'y': 590, 'x_offset': 250, 'y_offset': 336}]"
297,IMG_2329.jpeg,21,21,21,"[['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1']]","[{'x': 87, 'y': 35, 'x_offset': 98, 'y_offset': 116}, {'x': 227, 'y': 32, 'x_offset': 104, 'y_offset': 113}, {'x': 356, 'y': 42, 'x_offset': 98, 'y_offset': 119}, {'x': 462, 'y': 39, 'x_offset': 110, 'y_offset': 122}, {'x': 72, 'y': 203, 'x_offset': 104, 'y_offset': 110}, {'x': 209, 'y': 197, 'x_offset': 110, 'y_offset': 119}, {'x': 356, 'y': 203, 'x_offset': 98, 'y_offset': 116}, {'x': 481, 'y': 200, 'x_offset': 113, 'y_offset': 116}, {'x': 66, 'y': 368, 'x_offset': 116, 'y_offset': 119}, {'x': 215, 'y': 377, 'x_offset': 101, 'y_offset': 116}, {'x': 365, 'y': 368, 'x_offset': 101, 'y_offset': 122}, {'x': 487, 'y': 377, 'x_offset': 104, 'y_offset': 122}, {'x': 66, 'y': 551, 'x_offset': 113, 'y_offset': 128}, {'x': 200, 'y': 551, 'x_offset': 98, 'y_offset': 119}, {'x': 346, 'y': 554, 'x_offset': 116, 'y_offset': 116}, {'x': 487, 'y': 563, 'x_offset': 104, 'y_offset': 113}, {'x': 69, 'y': 731, 'x_offset': 119, 'y_offset': 122}, {'x': 188, 'y': 734, 'x_offset': 85, 'y_offset': 116}, {'x': 328, 'y': 746, 'x_offset': 101, 'y_offset': 122}, {'x': 484, 'y': 743, 'x_offset': 113, 'y_offset': 125}, {'x': 237, 'y': 920, 'x_offset': 113, 'y_offset': 116}]"
327,IMG_2330.jpeg,21,21,21,"[['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1']]","[{'x': 119, 'y': 33, 'x_offset': 128, 'y_offset': 164}, {'x': 307, 'y': 29, 'x_offset': 146, 'y_offset': 161}, {'x': 486, 'y': 42, 'x_offset': 133, 'y_offset': 159}, {'x': 648, 'y': 42, 'x_offset': 144, 'y_offset': 172}, {'x': 90, 'y': 278, 'x_offset': 148, 'y_offset': 155}, {'x': 292, 'y': 265, 'x_offset': 130, 'y_offset': 168}, {'x': 493, 'y': 281, 'x_offset': 135, 'y_offset': 157}, {'x': 670, 'y': 272, 'x_offset': 146, 'y_offset': 159}, {'x': 95, 'y': 511, 'x_offset': 141, 'y_offset': 164}, {'x': 296, 'y': 515, 'x_offset': 135, 'y_offset': 170}, {'x': 519, 'y': 506, 'x_offset': 128, 'y_offset': 172}, {'x': 679, 'y': 519, 'x_offset': 128, 'y_offset': 159}, {'x': 104, 'y': 769, 'x_offset': 135, 'y_offset': 168}, {'x': 274, 'y': 765, 'x_offset': 128, 'y_offset': 164}, {'x': 488, 'y': 771, 'x_offset': 141, 'y_offset': 164}, {'x': 685, 'y': 776, 'x_offset': 126, 'y_offset': 168}, {'x': 97, 'y': 1026, 'x_offset': 153, 'y_offset': 155}, {'x': 252, 'y': 1024, 'x_offset': 124, 'y_offset': 155}, {'x': 457, 'y': 1037, 'x_offset': 128, 'y_offset': 161}, {'x': 685, 'y': 1030, 'x_offset': 137, 'y_offset': 172}, {'x': 331, 'y': 1284, 'x_offset': 139, 'y_offset': 150}]"
291,IMG_2331.jpeg,21,21,21,"[['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1']]","[{'x': 65, 'y': 42, 'x_offset': 140, 'y_offset': 175}, {'x': 266, 'y': 38, 'x_offset': 148, 'y_offset': 179}, {'x': 449, 'y': 46, 'x_offset': 135, 'y_offset': 179}, {'x': 615, 'y': 55, 'x_offset': 153, 'y_offset': 175}, {'x': 34, 'y': 295, 'x_offset': 166, 'y_offset': 162}, {'x': 240, 'y': 278, 'x_offset': 153, 'y_offset': 179}, {'x': 445, 'y': 295, 'x_offset': 148, 'y_offset': 166}, {'x': 632, 'y': 291, 'x_offset': 162, 'y_offset': 166}, {'x': 43, 'y': 527, 'x_offset': 153, 'y_offset': 175}, {'x': 253, 'y': 535, 'x_offset': 140, 'y_offset': 175}, {'x': 467, 'y': 527, 'x_offset': 148, 'y_offset': 175}, {'x': 637, 'y': 535, 'x_offset': 148, 'y_offset': 179}, {'x': 39, 'y': 788, 'x_offset': 157, 'y_offset': 179}, {'x': 226, 'y': 788, 'x_offset': 144, 'y_offset': 175}, {'x': 436, 'y': 797, 'x_offset': 166, 'y_offset': 179}, {'x': 637, 'y': 793, 'x_offset': 153, 'y_offset': 183}, {'x': 39, 'y': 1042, 'x_offset': 162, 'y_offset': 179}, {'x': 209, 'y': 1050, 'x_offset': 127, 'y_offset': 166}, {'x': 401, 'y': 1068, 'x_offset': 153, 'y_offset': 170}, {'x': 628, 'y': 1055, 'x_offset': 175, 'y_offset': 196}, {'x': 274, 'y': 1312, 'x_offset': 157, 'y_offset': 166}]"
219,IMG_2332.jpeg,17,17,17,"[['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1']]","[{'x': 50, 'y': 24, 'x_offset': 238, 'y_offset': 247}, {'x': 371, 'y': 3, 'x_offset': 212, 'y_offset': 259}, {'x': 692, 'y': 18, 'x_offset': 197, 'y_offset': 256}, {'x': 966, 'y': 3, 'x_offset': 221, 'y_offset': 256}, {'x': 77, 'y': 386, 'x_offset': 221, 'y_offset': 268}, {'x': 383, 'y': 392, 'x_offset': 215, 'y_offset': 262}, {'x': 725, 'y': 377, 'x_offset': 209, 'y_offset': 256}, {'x': 981, 'y': 386, 'x_offset': 197, 'y_offset': 262}, {'x': 83, 'y': 792, 'x_offset': 221, 'y_offset': 256}, {'x': 357, 'y': 771, 'x_offset': 206, 'y_offset': 262}, {'x': 681, 'y': 786, 'x_offset': 236, 'y_offset': 259}, {'x': 993, 'y': 792, 'x_offset': 212, 'y_offset': 259}, {'x': 89, 'y': 1187, 'x_offset': 236, 'y_offset': 250}, {'x': 333, 'y': 1172, 'x_offset': 203, 'y_offset': 259}, {'x': 636, 'y': 1201, 'x_offset': 215, 'y_offset': 253}, {'x': 993, 'y': 1184, 'x_offset': 230, 'y_offset': 274}, {'x': 454, 'y': 1584, 'x_offset': 218, 'y_offset': 238}]"
139,IMG_2333.jpeg,9,9,9,"[['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1']]","[{'x': 88, 'y': 47, 'x_offset': 205, 'y_offset': 260}, {'x': 349, 'y': 44, 'x_offset': 200, 'y_offset': 247}, {'x': 681, 'y': 51, 'x_offset': 214, 'y_offset': 252}, {'x': 979, 'y': 46, 'x_offset': 192, 'y_offset': 265}, {'x': 88, 'y': 438, 'x_offset': 229, 'y_offset': 245}, {'x': 329, 'y': 429, 'x_offset': 189, 'y_offset': 245}, {'x': 632, 'y': 454, 'x_offset': 209, 'y_offset': 243}, {'x': 982, 'y': 423, 'x_offset': 218, 'y_offset': 285}, {'x': 451, 'y': 821, 'x_offset': 212, 'y_offset': 240}]"
75,IMG_2334.jpeg,12,12,12,"[['1', '1', '1', '1'], ['1', '1', '1', '1'], ['1', '1', '1', '1']]","[{'x': 63, 'y': 32, 'x_offset': 216, 'y_offset': 231}, {'x': 352, 'y': 15, 'x_offset': 208, 'y_offset': 247}, {'x': 670, 'y': 19, 'x_offset': 189, 'y_offset': 253}, {'x': 930, 'y': 15, 'x_offset': 213, 'y_offset': 242}, {'x': 74, 'y': 388, 'x_offset': 207, 'y_offset': 243}, {'x': 376, 'y': 393, 'x_offset': 199, 'y_offset': 242}, {'x': 701, 'y': 371, 'x_offset': 197, 'y_offset': 251}, {'x': 941, 'y': 388, 'x_offset': 196, 'y_offset': 237}, {'x': 348, 'y': 767, 'x_offset': 186, 'y_offset': 235}, {'x': 85, 'y': 780, 'x_offset': 199, 'y_offset': 237}, {'x': 669, 'y': 775, 'x_offset': 207, 'y_offset': 243}, {'x': 955, 'y': 777, 'x_offset': 200, 'y_offset': 251}]"
268,IMG_2352.jpeg,21,21,21,"[['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 19, 'y': 57, 'x_offset': 222, 'y_offset': 276}, {'x': 319, 'y': 49, 'x_offset': 214, 'y_offset': 288}, {'x': 646, 'y': 57, 'x_offset': 214, 'y_offset': 261}, {'x': 911, 'y': 69, 'x_offset': 214, 'y_offset': 276}, {'x': 1226, 'y': 73, 'x_offset': 206, 'y_offset': 276}, {'x': 1701, 'y': 69, 'x_offset': 202, 'y_offset': 273}, {'x': 2005, 'y': 65, 'x_offset': 199, 'y_offset': 273}, {'x': 2277, 'y': 84, 'x_offset': 206, 'y_offset': 273}, {'x': 2608, 'y': 53, 'x_offset': 206, 'y_offset': 276}, {'x': 2846, 'y': 45, 'x_offset': 210, 'y_offset': 273}, {'x': 34, 'y': 431, 'x_offset': 218, 'y_offset': 257}, {'x': 346, 'y': 419, 'x_offset': 206, 'y_offset': 265}, {'x': 673, 'y': 404, 'x_offset': 195, 'y_offset': 276}, {'x': 946, 'y': 400, 'x_offset': 202, 'y_offset': 273}, {'x': 1214, 'y': 411, 'x_offset': 226, 'y_offset': 265}, {'x': 1697, 'y': 404, 'x_offset': 210, 'y_offset': 280}, {'x': 1958, 'y': 423, 'x_offset': 210, 'y_offset': 280}, {'x': 2293, 'y': 454, 'x_offset': 222, 'y_offset': 261}, {'x': 2589, 'y': 446, 'x_offset': 206, 'y_offset': 276}, {'x': 2854, 'y': 450, 'x_offset': 210, 'y_offset': 276}, {'x': 720, 'y': 731, 'x_offset': 206, 'y_offset': 265}]"
171,IMG_2353.jpeg,19,19,19,"[['1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1', '1', '1', '1'], ['1']]","[{'x': 0, 'y': 135, 'x_offset': 223, 'y_offset': 270}, {'x': 347, 'y': 116, 'x_offset': 190, 'y_offset': 273}, {'x': 595, 'y': 122, 'x_offset': 215, 'y_offset': 286}, {'x': 903, 'y': 135, 'x_offset': 212, 'y_offset': 281}, {'x': 1377, 'y': 133, 'x_offset': 207, 'y_offset': 270}, {'x': 1672, 'y': 127, 'x_offset': 207, 'y_offset': 273}, {'x': 1947, 'y': 149, 'x_offset': 212, 'y_offset': 270}, {'x': 2275, 'y': 116, 'x_offset': 212, 'y_offset': 264}, {'x': 2509, 'y': 108, 'x_offset': 223, 'y_offset': 278}, {'x': 36, 'y': 485, 'x_offset': 187, 'y_offset': 259}, {'x': 344, 'y': 474, 'x_offset': 212, 'y_offset': 275}, {'x': 625, 'y': 466, 'x_offset': 207, 'y_offset': 259}, {'x': 912, 'y': 480, 'x_offset': 193, 'y_offset': 256}, {'x': 1369, 'y': 469, 'x_offset': 226, 'y_offset': 289}, {'x': 1644, 'y': 493, 'x_offset': 204, 'y_offset': 278}, {'x': 1966, 'y': 521, 'x_offset': 226, 'y_offset': 262}, {'x': 2264, 'y': 515, 'x_offset': 215, 'y_offset': 270}, {'x': 2525, 'y': 513, 'x_offset': 218, 'y_offset': 275}, {'x': 402, 'y': 805, 'x_offset': 209, 'y_offset': 256}]"
